id,offer_page_code,offer_title,vacants,type,to_apply,organization_id,specific_requirements,knowledge,salary,responsabilities,specific_location,city_id,end_date,url,current_date,active
54,473460,"Practicante de Ingeniería de Sistemas,Ingeniería de Software, Ingenieria Industrial",1.0,PROFESIONAL,"Egresado de la carrera universitaria en Ingeniería de Sistemas,Ingeniería de Software,Ingenieria Industrial y de Sistemas",14,,"Conocimiento de ofimática: Hojas de cálculo a nivel intermedio, Procesador de textos a nivel intermedio, Programa de presentaciones a nivel intermedio
Conocimiento de idiomas en: Inglés a nivel básico",1200.0,"Apoyar con el acopio y sistematización de información generada en la implementación de la Gestión por Procesos como son fichas técnicas, fichas de indicadores y flujogramas
Apoyar en el levantamiento, consolidación y registro de información a fin de contar con data actualizada que coadyuve la ejecución de las acciones de la gestión por procesos
Apoyar en la elaboración de base de datos de los indicadores de los procesos del Ministerio de Economía y Finanzas.
Apoyar con el acopio y sistematización de la información documentada de la Gestión por Procesos del Ministerio de Economía y Finanzas
Otras actividades de apoyo asignadas por el Supervisor de Prácticas",SEDE CENTRAL DEL MEF JR. JUNIN Nº 319 CERCADO DE LIMA LIMA,2,2025-03-31,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-ministerio-economia-mef-ingenieria-sistemas-software-marzo-2025-473460.html,2025-03-31 16:47:13,0
55,473458,Practicante de Administración,1.0,PROFESIONAL,Egresado de la carrera universitaria en Administración,14,,"Conocimiento de ofimática: Hojas de cálculo a nivel básico, Procesador de textos a nivel básico, Programa de presentaciones a nivel básico
Conocimiento de idiomas en: Inglés a nivel básico",1200.0,"Apoyar en todas las actividades administrativas de la Dirección General.
Apoyar en las acciones de seguimiento y evaluación de actividades operativas establecidas en el POI.
Apoyar en la elaboración de documentos referidos a la dirección general.
Apoyar en la propuesta de mejoras oportunas en la ejecución de actividades de la Dirección General.
Otras actividades de apoyo que asigne el supervisor de prácticas.",SEDE CENTRAL DEL MEF JR. JUNIN Nº 319 CERCADO DE LIMA LIMA,2,2025-03-31,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-ministerio-economia-mef-administracion-marzo-2025-473458.html,2025-03-31 16:47:27,0
56,473445,Practicante de Economía,1.0,PROFESIONAL,Egresado de la carrera universitaria en Economía,14,,"Conocimiento de ofimática: Hojas de cálculo a nivel básico, Procesador de textos a nivel básico, Programa de presentaciones a nivel básico
Conocimiento de idiomas en: Inglés a nivel básico",1200.0,"Apoyar en las actividades de compilación de las estadísticas de las finanzas públicas.
Apoyar en la preparación de los reportes sobre la evolución de la estadística de las finanzas públicas.
Apoyar en las actividades de control y archivo de la información requerida para la elaboración de las estadísticas de finanzas públicas.
Apoyar en la recopilación de la información de las series estadísticas de las finanzas públicas.
Otras actividades de apoyo asignadas por el supervisor de prácticas",SEDE CENTRAL DEL MEF JR. JUNIN Nº 319 CERCADO DE LIMA LIMA,2,2025-03-31,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-ministerio-economia-mef-marzo-2025-473445.html,2025-03-31 16:47:40,0
57,473736,Practicante de Ingeniería Industrial,1.0,PROFESIONAL,Universitario Egresado en Ing. Industrial hasta 2 años posteriores de egreso,10,Constancia o Diploma de egreso u otro documento emitido por el Centro de Estudios donde se acredite la condición de egresado del postulante.,,1130.0,,GOBIERNO REGIONAL DE HUANUCO,4,2025-04-01,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-gobierno-regional-huanuco-ingenieria-industrial-abril-2025-473736.html,2025-03-31 16:47:55,0
58,473735,Practicante de Administración,1.0,PROFESIONAL,Universitario Egresado en Administración hasta 2 años posteriores de egreso,10,Constancia o Diploma de egreso u otro documento emitido por el Centro de Estudios donde se acredite la condición de egresado del postulante.,,1130.0,,GOBIERNO REGIONAL DE HUANUCO,4,2025-04-01,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-gobierno-regional-huanuco-administracion-abril-2025-473735.html,2025-03-31 16:48:08,0
59,473734,Practicante de Derecho,1.0,PROFESIONAL,Universitario Egresado en Derecho hasta 2 años posteriores de egreso,10,Constancia o Diploma de egreso u otro documento emitido por el Centro de Estudios donde se acredite la condición de egresado del postulante.,,1130.0,,GOBIERNO REGIONAL DE HUANUCO,4,2025-04-01,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-gobierno-regional-huanuco-derecho-abril-2025-473734.html,2025-03-31 16:48:21,0
60,473733,"Practicante de Derecho, Ciencias Políticas",1.0,PRE-PROFESIONAL,Estudiante Universitario/a de la Facultad de Derecho y Ciencias Políticas,10,Carta de Presentación del Centro de estudios señalando el ciclo de estudios.,,1130.0,,GOBIERNO REGIONAL DE HUANUCO,4,2025-04-01,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-gobierno-regional-huanuco-derecho-ciencias-politicas-abril-2025-473733.html,2025-03-31 16:48:34,0
61,473732,Practicante de Derecho,1.0,PROFESIONAL,Universitario Egresado en Derecho,10,Constancia o Diploma de egreso u otro documento emitido por el Centro de Estudios donde se acredite la condición de egresado del postulante.,,1130.0,,GOBIERNO REGIONAL DE HUANUCO,4,2025-04-01,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-gobierno-regional-huanuco-derecho-abril-2025-473732.html,2025-03-31 16:48:47,0
62,473731,"Practicante de Diseño Gráfico, Producción Audiovisual",1.0,PROFESIONAL,Universitario Egresado Técnico en Diseño Gráfico y/o Producción Audiovisual hasta 02 años posteriores de egreso,10,Constancia o Diploma de egreso u otro documento emitido por el Centro de Estudios donde se acredite la condición de egresado del postulante.,,1130.0,,GOBIERNO REGIONAL DE HUANUCO,4,2025-04-01,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-gobierno-regional-huanuco-diseno-grafico-produccion-audiovisual-abril-2025-473731.html,2025-03-31 16:49:01,0
63,473730,Practicante de Ingeniería Ambiental,1.0,PROFESIONAL,Universitario Egresado de la carrera de Ingeniería Ambiental hasta 2 años posteriores de egreso,10,Constancia o Diploma de egreso u otro documento emitido por el Centro de Estudios donde se acredite la condición de egresado del postulante.,,1130.0,,GOBIERNO REGIONAL DE HUANUCO,4,2025-04-01,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-gobierno-regional-huanuco-ingenieria-ambiental-abril-2025-473730.html,2025-03-31 16:49:14,0
64,473729,Practicante de Arquitectura,1.0,PROFESIONAL,Universitario Egresado de la carrera de Arquitectura hasta 2 años posteriores de egreso,10,Constancia o Diploma de egreso u otro documento emitido por el Centro de Estudios donde se acredite la condición de egresado del postulante.,,1130.0,,GOBIERNO REGIONAL DE HUANUCO,4,2025-04-01,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-gobierno-regional-huanuco-arquitectura-abril-2025-473729.html,2025-03-31 16:49:27,0
65,473728,Practicante de Ingeniería Civil,2.0,PROFESIONAL,Universitario Egresado de Ingeniería Civil hasta 2 años posteriores de egreso,10,Constancia o Diploma de egreso u otro documento emitido por el Centro de Estudios donde se acredite la condición de egresado del postulante.,,1130.0,,GOBIERNO REGIONAL DE HUANUCO,4,2025-04-01,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-gobierno-regional-huanuco-ingenieria-civil-abril-2025-473728.html,2025-03-31 16:49:40,0
66,473727,Practicante de Sociología,1.0,PROFESIONAL,Universitario Egresado de Sociología hasta 2 años posteriores de egreso,10,Constancia o Diploma de egreso u otro documento emitido por el Centro de Estudios donde se acredite la condición de egresado del postulante.,,1130.0,,OFICINA ZONAL DE TINGO MARÍA,4,2025-04-01,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-gobierno-regional-huanuco-sociologia-abril-2025-473727.html,2025-03-31 16:49:53,0
67,473726,"Practicante de Administración, Economía",1.0,PROFESIONAL,Universitario Egresado de Administración o Economía hasta 2 años posteriores de egreso,10,Constancia o Diploma de egreso u otro documento emitido por el Centro de Estudios donde se acredite la condición de egresado del postulante.,,1130.0,,OFICINA ZONAL DE TINGO MARÍA,4,2025-04-01,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-gobierno-regional-huanuco-administracion-economia-abril-2025-473726.html,2025-03-31 16:50:06,0
68,473725,Practicante de Derecho,3.0,PROFESIONAL,Universitario Egresado de Derecho hasta 2 años posteriores de egreso,10,Constancia o Diploma de egreso u otro documento emitido por el Centro de Estudios donde se acredite la condición de egresado del postulante.,,1130.0,,DIRECCIÓN REGIONAL DE TRABAJO Y PROMOCIÓN DEL EMPLEO,4,2025-04-01,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-gobierno-regional-huanuco-derecho-abril-2025-473725.html,2025-03-31 16:50:19,0
69,473751,Practicante de Ingeniería de Sistemas,1.0,PROFESIONAL,Universitario Egresado en Ingeniería de Sistemas,10,Constancia o Diploma de egreso u otro documento emitido por el Centro de Estudios donde se acredite la condición de egresado del postulante.,,1130.0,,GOBIERNO REGIONAL DE HUANUCO,4,2025-04-01,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-gobierno-regional-huanuco-ingenieria-sistemas-abril-2025-473751.html,2025-03-31 16:50:32,0
70,477785,Practicante de Ciencias de la Comunicación,1.0,PROFESIONAL,Egresado (a) de la Ciencias de la Comunicación o afines,15,,,1200.0,"Apoyo en la elaboración de las piezas de comunicación solicitadas.
Apoyo en el manejo de redes sociales.
Apoyo en las actividades protocolares.
Apoyo en las acciones que indique el jefe inmediato, propias del área.","Academia de la Magistratura - Jr. Camaná N° 669, Lima",2,2025-04-11,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-academia-magistratura-amag-ciencias-comunicacion-abril-2025-477785.html,2025-03-31 16:50:47,0
71,473748,Practicante de Arquitectura,2.0,PROFESIONAL,Universitario Egresado en Arquitectura,10,Constancia o Diploma de egreso u otro documento emitido por el Centro de Estudios donde se acredite la condición de egresado del postulante.,,1130.0,,GOBIERNO REGIONAL DE HUANUCO,4,2025-04-01,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-gobierno-regional-huanuco-arquitectura-abril-2025-473748.html,2025-03-31 16:51:00,0
72,478021,Practicante de Derecho,2.0,PROFESIONAL,Egresado/a de la Carrera profesional universitario de Derecho,1,,"Derechos Humanos.
Derecho Constitucional.
Derecho Administrativo.
Gestión Pública.
Facultades y mandatos de la Defensoría del Pueblo.",1300.0,,Oficina Defensorial de Cusco Dirección: Calle San Miguel 273,12,2025-04-10,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-defensoria-del-pueblo-derecho-abril-2025-478021.html,2025-03-31 16:51:16,0
73,477135,Practicante de Derecho,1.0,PROFESIONAL,Egresado o bachiller de la carrera universitaria de Derecho,16,,,1130.0,"Apoyar en la coordinación, edición y la gestión de las publicaciones del Centro de Estudios Constitucionales.
Apoyar a la Dirección de Publicaciones y Documentación en la preparación de informes y/o opiniones técnicas en temas de su competencia.
Apoyar en la preparación de propuesta de manuales, lineamientos, directivas u otros documentos, para el desarrollo de las actividades del CEC.
Otras tareas que le asigne el supervisor de las labores de aprendizaje, relacionado a las prácticas profesionales.",Dirección de Publicaciones y Documentación del Centro de Estudios Constitucionales,2,2025-04-09,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-tribunal-constitucional-derecho-abril-2025-477135.html,2025-03-31 16:51:31,0
74,473746,Practicante de Sociología,1.0,PROFESIONAL,Universitario egresado (a) en sociología,10,Constancia o Diploma de egreso u otro documento emitido por el Centro de Estudios donde se acredite la condición de egresado del postulante.,,1130.0,,GOBIERNO REGIONAL DE HUANUCO,4,2025-04-01,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-gobierno-regional-huanuco-sociologia-abril-2025-473746.html,2025-03-31 16:51:44,0
75,473745,Practicante de Ingeniería Civil,1.0,PROFESIONAL,Universitario egresado (a) en ingeniería civil,10,Constancia o Diploma de egreso u otro documento emitido por el Centro de Estudios donde se acredite la condición de egresado del postulante.,,1130.0,,GOBIERNO REGIONAL DE HUANUCO,4,2025-04-01,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-gobierno-regional-huanuco-ingenieria-civil-abril-2025-473745.html,2025-03-31 16:51:57,0
76,473742,Practicante de Economía,1.0,PROFESIONAL,Universitario egresado (a) en economía,10,Constancia o Diploma de egreso u otro documento emitido por el Centro de Estudios donde se acredite la condición de egresado del postulante.,,1130.0,,GOBIERNO REGIONAL DE HUANUCO,4,2025-04-01,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-gobierno-regional-huanuco-economia-abril-2025-473742.html,2025-03-31 16:52:11,0
77,473740,Practicante de Administración,1.0,PROFESIONAL,Universitario egresado (a) en administración,10,Constancia o Diploma de egreso u otro documento emitido por el Centro de Estudios donde se acredite la condición de egresado del postulante.,,1130.0,,GOBIERNO REGIONAL DE HUANUCO,4,2025-04-01,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-gobierno-regional-huanuco-administracion-abril-2025-473740.html,2025-03-31 16:52:24,0
79,473738,Practicante de Ingeniería Agroindustrial,1.0,PRE-PROFESIONAL,Estudiante Universitario de Ingeniería Agroindustrial de los últimos 02 años,10,Carta de Presentación del Centro de estudios señalando el ciclo de estudios.,,1130.0,,GOBIERNO REGIONAL DE HUANUCO,4,2025-04-01,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-gobierno-regional-huanuco-ingenieria-agroindustrial-abril-2025-473738.html,2025-03-31 16:52:55,0
80,473737,Practicante de Economía,1.0,PROFESIONAL,Universitario Egresado en economía,10,Constancia o Diploma de egreso u otro documento emitido por el Centro de Estudios donde se acredite la condición de egresado del postulante.,,1130.0,,GOBIERNO REGIONAL DE HUANUCO,4,2025-04-01,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-gobierno-regional-huanuco-economia-abril-2025-473737.html,2025-03-31 16:53:08,0
81,478045,Practicante de Derecho,1.0,PROFESIONAL,Egresado/a de la carrera profesional universitario de Derecho,1,,"Derechos de los Pueblos Indígenas
Derecho Constitucional
Derechos Humanos
Derecho Administrativo
Interculturalidad y/o Consulta Previa
Facultades y mandatos de la Defensoría del Pueblo.",1300.0,,Programa de Pueblos Indígenas. Dirección: Jirón Ucayali 394-398 Lima 1,2,2025-04-10,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-defensoria-del-pueblo-derecho-abril-2025-478045.html,2025-03-31 16:53:21,0
82,478031,Practicante de Derecho,3.0,PROFESIONAL,Egresado/a de la carrera profesional universitario de Derecho,1,,"Derechos Humanos.
Derecho Constitucional.
Derecho Administrativo.
Gestión Pública.
Facultades y mandatos de la Defensoría del Pueblo.",1300.0,,Dependencia: Oficina Defensorial de Piura Dirección: Calle Los Tamarindos D- 19 Urb 4 de Enero,8,2025-04-10,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-defensoria-del-pueblo-derecho-abril-2025-478031.html,2025-03-31 16:53:35,0
83,477774,Practicante de Derecho,1.0,PROFESIONAL,Egresado (a) de la Carrera Profesional de Derecho,15,,,1200.0,"Apoyo en la elaboración de documentos administrativos.
Apoyo en la elaboración de informes
Apoyo en la elaboración de resoluciones.
Revisión y sistematización de casuística y opiniones técnicas para la elaboración de informes legales.
Otras tareas vinculadas que se le asignen.","Academia de la Magistratura - Jr. Camaná N° 669, Lima",2,2025-04-11,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-practicas-academia-magistratura-amag-derecho-abril-2025-477774.html,2025-03-31 16:53:48,0
